"","ens_gene_5"
"7712","ENSG00000212125"
"7713","ENSG00000212126"
"7714","ENSG00000255837"
"7715","ENSG00000212124"
"7716","ENSG00000256436"
"7717","ENSG00000256019"
"7718","ENSG00000226761"
"7719","ENSG00000256274"
"7720","ENSG00000256188"
"7721","ENSG00000256981"
"7722","ENSG00000256712"
"7723","ENSG00000256537"
"7724","ENSG00000247157"
"7725","ENSG00000139083"
"7726","ENSG00000070018"
"7727","ENSG00000111261"
"7728","ENSG00000165714"
"7729","ENSG00000111266"
"7730","ENSG00000111269"
"7731","ENSG00000111276"
"7732","ENSG00000275560"
"7733","ENSG00000178878"
"7734","ENSG00000213782"
"7735","ENSG00000013583"
"7736","ENSG00000183935"
"7737","ENSG00000084444"
"7738","ENSG00000171681"
"7739","ENSG00000261324"
"7740","ENSG00000197837"
"7741","ENSG00000084463"
"7742","ENSG00000139055"
"7743","ENSG00000111348"
"7744","ENSG00000023734"
"7745","ENSG00000023697"
"7746","ENSG00000008394"
"7747","ENSG00000139154"
"7748","ENSG00000245205"
"7749","ENSG00000240328"
"7750","ENSG00000256663"
"7751","ENSG00000121350"
"7752","ENSG00000004700"
"7753","ENSG00000111711"
"7754","ENSG00000111716"
"7755","ENSG00000111726"
"7756","ENSG00000111731"
"7757","ENSG00000256973"
"7758","ENSG00000139163"
"7759","ENSG00000274885"
"7760","ENSG00000060982"
"7761","ENSG00000118308"
"7762","ENSG00000205707"
"7763","ENSG00000133703"
"7764","ENSG00000256234"
"7765","ENSG00000256185"
"7766","ENSG00000123104"
"7767","ENSG00000212549"
"7768","ENSG00000064102"
"7769","ENSG00000111790"
"7770","ENSG00000064115"
"7771","ENSG00000152944"
"7772","ENSG00000275764"
"7773","ENSG00000256625"
"7774","ENSG00000211455"
"7775","ENSG00000029153"
"7776","ENSG00000110841"
"7777","ENSG00000061794"
"7778","ENSG00000087448"
"7779","ENSG00000123106"
"7780","ENSG00000247934"
"7781","ENSG00000273989"
"7782","ENSG00000064763"
"7783","ENSG00000257176"
"7784","ENSG00000274315"
"7785","ENSG00000273680"
"7786","ENSG00000087502"
"7787","ENSG00000133704"
"7788","ENSG00000013573"
"7789","ENSG00000275097"
"7790","ENSG00000139146"
"7791","ENSG00000170456"
"7792","ENSG00000151743"
"7793","ENSG00000276900"
"7794","ENSG00000174718"
"7795","ENSG00000276136"
"7796","ENSG00000151746"
"7797","ENSG00000274964"
"7798","ENSG00000276115"
"7799","ENSG00000139132"
"7800","ENSG00000087470"
"7801","ENSG00000257511"
"7802","ENSG00000139131"
"7803","ENSG00000275854"
"7804","ENSG00000139133"
"7805","ENSG00000175548"
"7806","ENSG00000151229"
"7807","ENSG00000188906"
"7808","ENSG00000205592"
"7809","ENSG00000151233"
"7810","ENSG00000015153"
"7811","ENSG00000134283"
"7812","ENSG00000139168"
"7813","ENSG00000274943"
"7814","ENSG00000139174"
"7815","ENSG00000129317"
"7816","ENSG00000198001"
"7817","ENSG00000151239"
"7818","ENSG00000134297"
"7819","ENSG00000177119"
"7820","ENSG00000273015"
"7821","ENSG00000189079"
"7822","ENSG00000278475"
"7823","ENSG00000265093"
"7824","ENSG00000139218"
"7825","ENSG00000111371"
"7826","ENSG00000274591"
"7827","ENSG00000134294"
"7828","ENSG00000257261"
"7829","ENSG00000275481"
"7830","ENSG00000278896"
"7831","ENSG00000272369"
"7832","ENSG00000272963"
"7833","ENSG00000005175"
"7834","ENSG00000276390"
"7835","ENSG00000257433"
"7836","ENSG00000079337"
"7837","ENSG00000211584"
"7838","ENSG00000061273"
"7839","ENSG00000111424"
"7840","ENSG00000134291"
"7841","ENSG00000276814"
"7842","ENSG00000079387"
"7843","ENSG00000240399"
"7844","ENSG00000152556"
"7845","ENSG00000177981"
"7846","ENSG00000269514"
"7847","ENSG00000167528"
"7848","ENSG00000139620"
"7849","ENSG00000206612"
"7850","ENSG00000207313"
"7851","ENSG00000129315"
"7852","ENSG00000167535"
"7853","ENSG00000174243"
"7854","ENSG00000134285"
"7855","ENSG00000134287"
"7856","ENSG00000181929"
"7857","ENSG00000167548"
"7858","ENSG00000139636"
"7859","ENSG00000123416"
"7860","ENSG00000258017"
"7861","ENSG00000167552"
"7862","ENSG00000167553"
"7863","ENSG00000135451"
"7864","ENSG00000123352"
"7865","ENSG00000257954"
"7866","ENSG00000187778"
"7867","ENSG00000110844"
"7868","ENSG00000161791"
"7869","ENSG00000139644"
"7870","ENSG00000167566"
"7871","ENSG00000186666"
"7872","ENSG00000161800"
"7873","ENSG00000110881"
"7874","ENSG00000066117"
"7875","ENSG00000178449"
"7876","ENSG00000272368"
"7877","ENSG00000139624"
"7878","ENSG00000050405"
"7879","ENSG00000257298"
"7880","ENSG00000161813"
"7881","ENSG00000066084"
"7882","ENSG00000123268"
"7883","ENSG00000185432"
"7884","ENSG00000110911"
"7885","ENSG00000050426"
"7886","ENSG00000110925"
"7887","ENSG00000135457"
"7888","ENSG00000257246"
"7889","ENSG00000200953"
"7890","ENSG00000184271"
"7891","ENSG00000183283"
"7892","ENSG00000170545"
"7893","ENSG00000110934"
"7894","ENSG00000139629"
"7895","ENSG00000050438"
"7896","ENSG00000135503"
"7897","ENSG00000123395"
"7898","ENSG00000063046"
"7899","ENSG00000257475"
"7900","ENSG00000111077"
"7901","ENSG00000167778"
"7902","ENSG00000167779"
"7903","ENSG00000139631"
"7904","ENSG00000139651"
"7905","ENSG00000139626"
"7906","ENSG00000172819"
"7907","ENSG00000182544"
"7908","ENSG00000135476"
"7909","ENSG00000123349"
"7910","ENSG00000139637"
"7911","ENSG00000094914"
"7912","ENSG00000185591"
"7913","ENSG00000205352"
"7914","ENSG00000197111"
"7915","ENSG00000282977"
"7916","ENSG00000139625"
"7917","ENSG00000139546"
"7918","ENSG00000170653"
"7919","ENSG00000135390"
"7920","ENSG00000012822"
"7921","ENSG00000123407"
"7922","ENSG00000123388"
"7923","ENSG00000180818"
"7924","ENSG00000197757"
"7925","ENSG00000180806"
"7926","ENSG00000037965"
"7927","ENSG00000198353"
"7928","ENSG00000260597"
"7929","ENSG00000123415"
"7930","ENSG00000260470"
"7931","ENSG00000257534"
"7932","ENSG00000094916"
"7933","ENSG00000135486"
"7934","ENSG00000123405"
"7935","ENSG00000111481"
"7936","ENSG00000161642"
"7937","ENSG00000161638"
"7938","ENSG00000170627"
"7939","ENSG00000123338"
"7940","ENSG00000123360"
"7941","ENSG00000135426"
"7942","ENSG00000179899"
"7943","ENSG00000258311"
"7944","ENSG00000135441"
"7945","ENSG00000135437"
"7946","ENSG00000135404"
"7947","ENSG00000258056"
"7948","ENSG00000135414"
"7949","ENSG00000205323"
"7950","ENSG00000257509"
"7951","ENSG00000123353"
"7952","ENSG00000135392"
"7953","ENSG00000182796"
"7954","ENSG00000170473"
"7955","ENSG00000065357"
"7956","ENSG00000123374"
"7957","ENSG00000111540"
"7958","ENSG00000139531"
"7959","ENSG00000123411"
"7960","ENSG00000197728"
"7961","ENSG00000170515"
"7962","ENSG00000229117"
"7963","ENSG00000135482"
"7964","ENSG00000139641"
"7965","ENSG00000196465"
"7966","ENSG00000092841"
"7967","ENSG00000258199"
"7968","ENSG00000139613"
"7969","ENSG00000181852"
"7970","ENSG00000139579"
"7971","ENSG00000139645"
"7972","ENSG00000135469"
"7973","ENSG00000062485"
"7974","ENSG00000257727"
"7975","ENSG00000135473"
"7976","ENSG00000170581"
"7977","ENSG00000111602"
"7978","ENSG00000176422"
"7979","ENSG00000257576"
"7980","ENSG00000076067"
"7981","ENSG00000076108"
"7982","ENSG00000110955"
"7983","ENSG00000110958"
"7984","ENSG00000241217"
"7985","ENSG00000196531"
"7986","ENSG00000198056"
"7987","ENSG00000166860"
"7988","ENSG00000166881"
"7989","ENSG00000166886"
"7990","ENSG00000166888"
"7991","ENSG00000123384"
"7992","ENSG00000182199"
"7993","ENSG00000185482"
"7994","ENSG00000179912"
"7995","ENSG00000123329"
"7996","ENSG00000166986"
"7997","ENSG00000175197"
"7998","ENSG00000208028"
"7999","ENSG00000166987"
"8000","ENSG00000175203"
"8001","ENSG00000166908"
"8002","ENSG00000135506"
"8003","ENSG00000135439"
"8004","ENSG00000135452"
"8005","ENSG00000135446"
"8006","ENSG00000111012"
"8007","ENSG00000037897"
"8008","ENSG00000123427"
"8009","ENSG00000123297"
"8010","ENSG00000135407"
"8011","ENSG00000175215"
"8012","ENSG00000257698"
"8013","ENSG00000166896"
"8014","ENSG00000118596"
"8015","ENSG00000198673"
"8016","ENSG00000135655"
"8017","ENSG00000061987"
"8018","ENSG00000257354"
"8019","ENSG00000275180"
"8020","ENSG00000111110"
"8021","ENSG00000139239"
"8022","ENSG00000118600"
"8023","ENSG00000196935"
"8024","ENSG00000174206"
"8025","ENSG00000184575"
"8026","ENSG00000183735"
"8027","ENSG00000153179"
"8028","ENSG00000225195"
"8029","ENSG00000135677"
"8030","ENSG00000111490"
"8031","ENSG00000174106"
"8032","ENSG00000276853"
"8033","ENSG00000174099"
"8034","ENSG00000250280"
"8035","ENSG00000139233"
"8036","ENSG00000239335"
"8037","ENSG00000155957"
"8038","ENSG00000090376"
"8039","ENSG00000127311"
"8040","ENSG00000111530"
"8041","ENSG00000127334"
"8042","ENSG00000111554"
"8043","ENSG00000240087"
"8044","ENSG00000127314"
"8045","ENSG00000111581"
"8046","ENSG00000233560"
"8047","ENSG00000175782"
"8048","ENSG00000135679"
"8049","ENSG00000135678"
"8050","ENSG00000111605"
"8051","ENSG00000257818"
"8052","ENSG00000090382"
"8053","ENSG00000127337"
"8054","ENSG00000166225"
"8055","ENSG00000166226"
"8056","ENSG00000257815"
"8057","ENSG00000257613"
"8058","ENSG00000111596"
"8059","ENSG00000258168"
"8060","ENSG00000133858"
"8061","ENSG00000173451"
"8062","ENSG00000139291"
"8063","ENSG00000080371"
"8064","ENSG00000121749"
"8065","ENSG00000253719"
"8066","ENSG00000139278"
"8067","ENSG00000257497"
"8068","ENSG00000111615"
"8069","ENSG00000139289"
"8070","ENSG00000187109"
"8071","ENSG00000179941"
"8072","ENSG00000091039"
"8073","ENSG00000186908"
"8074","ENSG00000165891"
"8075","ENSG00000058272"
"8076","ENSG00000277130"
"8077","ENSG00000257557"
"8078","ENSG00000111052"
"8079","ENSG00000111058"
"8080","ENSG00000133773"
"8081","ENSG00000127720"
"8082","ENSG00000179104"
"8083","ENSG00000133641"
"8084","ENSG00000198707"
"8085","ENSG00000139324"
"8086","ENSG00000049130"
"8087","ENSG00000139318"
"8088","ENSG00000274021"
"8089","ENSG00000139323"
"8090","ENSG00000257594"
"8091","ENSG00000270344"
"8092","ENSG00000070961"
"8093","ENSG00000271614"
"8094","ENSG00000257242"
"8095","ENSG00000133639"
"8096","ENSG00000245904"
"8097","ENSG00000102189"
"8098","ENSG00000256393"
"8099","ENSG00000173598"
"8100","ENSG00000177889"
"8101","ENSG00000198015"
"8102","ENSG00000120833"
"8103","ENSG00000186076"
"8104","ENSG00000169372"
"8105","ENSG00000136040"
"8106","ENSG00000258365"
"8107","ENSG00000173588"
"8108","ENSG00000184752"
"8109","ENSG00000120798"
"8110","ENSG00000180263"
"8111","ENSG00000028203"
"8112","ENSG00000111142"
"8113","ENSG00000136014"
"8114","ENSG00000139343"
"8115","ENSG00000111144"
"8116","ENSG00000111145"
"8117","ENSG00000059758"
"8118","ENSG00000257169"
"8119","ENSG00000139350"
"8120","ENSG00000257167"
"8121","ENSG00000120802"
"8122","ENSG00000075415"
"8123","ENSG00000166130"
"8124","ENSG00000120868"
"8125","ENSG00000111647"
"8126","ENSG00000280088"
"8127","ENSG00000238105"
"8128","ENSG00000075089"
"8129","ENSG00000166153"
"8130","ENSG00000136021"
"8131","ENSG00000120800"
"8132","ENSG00000120805"
"8133","ENSG00000111666"
"8134","ENSG00000111670"
"8135","ENSG00000136048"
"8136","ENSG00000120860"
"8137","ENSG00000075188"
"8138","ENSG00000185480"
"8139","ENSG00000281344"
"8140","ENSG00000111696"
"8141","ENSG00000214198"
"8142","ENSG00000166598"
"8143","ENSG00000204954"
"8144","ENSG00000139372"
"8145","ENSG00000216285"
"8146","ENSG00000111727"
"8147","ENSG00000120837"
"8148","ENSG00000198431"
"8149","ENSG00000213442"
"8150","ENSG00000255150"
"8151","ENSG00000171310"
"8152","ENSG00000258111"
"8153","ENSG00000279176"
"8154","ENSG00000151131"
"8155","ENSG00000136051"
"8156","ENSG00000136044"
"8157","ENSG00000166046"
"8158","ENSG00000013503"
"8159","ENSG00000111785"
"8160","ENSG00000008405"
"8161","ENSG00000136045"
"8162","ENSG00000110851"
"8163","ENSG00000198855"
"8164","ENSG00000075856"
"8165","ENSG00000136003"
"8166","ENSG00000110876"
"8167","ENSG00000110880"
"8168","ENSG00000084112"
"8169","ENSG00000274598"
"8170","ENSG00000135093"
"8171","ENSG00000189046"
"8172","ENSG00000076248"
"8173","ENSG00000076555"
"8174","ENSG00000110906"
"8175","ENSG00000151148"
"8176","ENSG00000139428"
"8177","ENSG00000110921"
"8178","ENSG00000139438"
"8179","ENSG00000139433"
"8180","ENSG00000139437"
"8181","ENSG00000139436"
"8182","ENSG00000076513"
"8183","ENSG00000174456"
"8184","ENSG00000277595"
"8185","ENSG00000122970"
"8186","ENSG00000174437"
"8187","ENSG00000196510"
"8188","ENSG00000111229"
"8189","ENSG00000111231"
"8190","ENSG00000204856"
"8191","ENSG00000111237"
"8192","ENSG00000278993"
"8193","ENSG00000151164"
"8194","ENSG00000196850"
"8195","ENSG00000204852"
"8196","ENSG00000122986"
"8197","ENSG00000186298"
"8198","ENSG00000198324"
"8199","ENSG00000111252"
"8200","ENSG00000204842"
"8201","ENSG00000089234"
"8202","ENSG00000258359"
"8203","ENSG00000111271"
"8204","ENSG00000234608"
"8205","ENSG00000089022"
"8206","ENSG00000198270"
"8207","ENSG00000089248"
"8208","ENSG00000111300"
"8209","ENSG00000135148"
"8210","ENSG00000173064"
"8211","ENSG00000201428"
"8212","ENSG00000213152"
"8213","ENSG00000089009"
"8214","ENSG00000179295"
"8215","ENSG00000089127"
"8216","ENSG00000111331"
"8217","ENSG00000111344"
"8218","ENSG00000186710"
"8219","ENSG00000123064"
"8220","ENSG00000139405"
"8221","ENSG00000166578"
"8222","ENSG00000186815"
"8223","ENSG00000089060"
"8224","ENSG00000151176"
"8225","ENSG00000135094"
"8226","ENSG00000139410"
"8227","ENSG00000122965"
"8228","ENSG00000123066"
"8229","ENSG00000258337"
"8230","ENSG00000257883"
"8231","ENSG00000257654"
"8232","ENSG00000111412"
"8233","ENSG00000135119"
"8234","ENSG00000174989"
"8235","ENSG00000257279"
"8236","ENSG00000277840"
"8237","ENSG00000088992"
"8238","ENSG00000135108"
"8239","ENSG00000171435"
"8240","ENSG00000111445"
"8241","ENSG00000176871"
"8242","ENSG00000176834"
"8243","ENSG00000089220"
"8244","ENSG00000135090"
"8245","ENSG00000240342"
"8246","ENSG00000111707"
"8247","ENSG00000111725"
"8248","ENSG00000122966"
"8249","ENSG00000111737"
"8250","ENSG00000277283"
"8251","ENSG00000089154"
"8252","ENSG00000089157"
"8253","ENSG00000255857"
"8254","ENSG00000089159"
"8255","ENSG00000202538"
"8256","ENSG00000111775"
"8257","ENSG00000170855"
"8258","ENSG00000257218"
"8259","ENSG00000111786"
"8260","ENSG00000088986"
"8261","ENSG00000248008"
"8262","ENSG00000110871"
"8263","ENSG00000022840"
"8264","ENSG00000167272"
"8265","ENSG00000110917"
"8266","ENSG00000277423"
"8267","ENSG00000175970"
"8268","ENSG00000122971"
"8269","ENSG00000157837"
"8270","ENSG00000213137"
"8271","ENSG00000157895"
"8272","ENSG00000135124"
"8273","ENSG00000110931"
"8274","ENSG00000089053"
"8275","ENSG00000170633"
"8276","ENSG00000089094"
"8277","ENSG00000276045"
"8278","ENSG00000188735"
"8279","ENSG00000139725"
"8280","ENSG00000212694"
"8281","ENSG00000274292"
"8282","ENSG00000139718"
"8283","ENSG00000158104"
"8284","ENSG00000110801"
"8285","ENSG00000158023"
"8286","ENSG00000110987"
"8287","ENSG00000175727"
"8288","ENSG00000184047"
"8289","ENSG00000139719"
"8290","ENSG00000130779"
"8291","ENSG00000256304"
"8292","ENSG00000033030"
"8293","ENSG00000111011"
"8294","ENSG00000184445"
"8295","ENSG00000139726"
"8296","ENSG00000130783"
"8297","ENSG00000130787"
"8298","ENSG00000139722"
"8299","ENSG00000280138"
"8300","ENSG00000150967"
"8301","ENSG00000111325"
"8302","ENSG00000182196"
"8303","ENSG00000090975"
"8304","ENSG00000051825"
"8305","ENSG00000280120"
"8306","ENSG00000130921"
"8307","ENSG00000235423"
"8308","ENSG00000111328"
"8309","ENSG00000139697"
"8310","ENSG00000183955"
"8311","ENSG00000150977"
"8312","ENSG00000184209"
"8313","ENSG00000247373"
"8314","ENSG00000086598"
"8315","ENSG00000111364"
"8316","ENSG00000111361"
"8317","ENSG00000111358"
"8318","ENSG00000279953"
"8319","ENSG00000278861"
"8320","ENSG00000185344"
"8321","ENSG00000119242"
"8322","ENSG00000250091"
"8323","ENSG00000270130"
"8324","ENSG00000270048"
"8325","ENSG00000269997"
"8326","ENSG00000269938"
"8327","ENSG00000270061"
"8328","ENSG00000270095"
"8329","ENSG00000179195"
"8330","ENSG00000196498"
"8331","ENSG00000279527"
"8332","ENSG00000073060"
"8333","ENSG00000150991"
"8334","ENSG00000150990"
"8335","ENSG00000184992"
"8336","ENSG00000081760"
"8337","ENSG00000279233"
"8338","ENSG00000139370"
"8339","ENSG00000279500"
"8340","ENSG00000111450"
"8341","ENSG00000132341"
"8342","ENSG00000061936"
"8343","ENSG00000177169"
"8344","ENSG00000279283"
"8345","ENSG00000177192"
"8346","ENSG00000273568"
"8347","ENSG00000183495"
"8348","ENSG00000185684"
"8349","ENSG00000185163"
"8350","ENSG00000184967"
"8351","ENSG00000256576"
"8352","ENSG00000112787"
"8353","ENSG00000280287"
"8354","ENSG00000279700"
"8355","ENSG00000177084"
"8356","ENSG00000176894"
"8357","ENSG00000247077"
"8358","ENSG00000176915"
"8359","ENSG00000090615"
"8360","ENSG00000072609"
"8361","ENSG00000278949"
"8362","ENSG00000196458"
"8363","ENSG00000198393"
"8364","ENSG00000198040"
"8365","ENSG00000196387"
"8366","ENSG00000214029"
"8367","ENSG00000256223"
"8368","ENSG00000090612"
"8369","ENSG00000132958"
"8370","ENSG00000196199"
"8371","ENSG00000121390"
"8372","ENSG00000275014"
"8373","ENSG00000132950"
"8374","ENSG00000275964"
"8375","ENSG00000121741"
"8376","ENSG00000121743"
"8377","ENSG00000032742"
"8378","ENSG00000150456"
"8379","ENSG00000132953"
"8380","ENSG00000213621"
"8381","ENSG00000150457"
"8382","ENSG00000150459"
"8383","ENSG00000165480"
"8384","ENSG00000173141"
"8385","ENSG00000224429"
"8386","ENSG00000180776"
"8387","ENSG00000236953"
"8388","ENSG00000165487"
"8389","ENSG00000226525"
"8390","ENSG00000151835"
"8391","ENSG00000027001"
"8392","ENSG00000102699"
"8393","ENSG00000151849"
"8394","ENSG00000139505"
"8395","ENSG00000139496"
"8396","ENSG00000127870"
"8397","ENSG00000132964"
"8398","ENSG00000152484"
"8399","ENSG00000122026"
"8400","ENSG00000122034"
"8401","ENSG00000122033"
"8402","ENSG00000139517"
"8403","ENSG00000186184"
"8404","ENSG00000122025"
"8405","ENSG00000261485"
"8406","ENSG00000152520"
"8407","ENSG00000232587"
"8408","ENSG00000200840"
"8409","ENSG00000132963"
"8410","ENSG00000139514"
"8411","ENSG00000122042"
"8412","ENSG00000102781"
"8413","ENSG00000238121"
"8414","ENSG00000189403"
"8415","ENSG00000132952"
"8416","ENSG00000132965"
"8417","ENSG00000237879"
"8418","ENSG00000120694"
"8419","ENSG00000187676"
"8420","ENSG00000237637"
"8421","ENSG00000073910"
"8422","ENSG00000139618"
"8423","ENSG00000139597"
"8424","ENSG00000244754"
"8425","ENSG00000281026"
"8426","ENSG00000083642"
"8427","ENSG00000277151"
"8428","ENSG00000133116"
"8429","ENSG00000133119"
"8430","ENSG00000276672"
"8431","ENSG00000242715"
"8432","ENSG00000133104"
"8433","ENSG00000133111"
"8434","ENSG00000120697"
"8435","ENSG00000120699"
"8436","ENSG00000102710"
"8437","ENSG00000120686"
"8438","ENSG00000120685"
"8439","ENSG00000188811"
"8440","ENSG00000133103"
"8441","ENSG00000102738"
"8442","ENSG00000102743"
"8443","ENSG00000168852"
"8444","ENSG00000239827"
"8445","ENSG00000120690"
"8446","ENSG00000229473"
"8447","ENSG00000120688"
"8448","ENSG00000165572"
"8449","ENSG00000120696"
"8450","ENSG00000120662"
"8451","ENSG00000172766"
"8452","ENSG00000102763"
"8453","ENSG00000102780"
"8454","ENSG00000023516"
"8455","ENSG00000120675"
"8456","ENSG00000179611"
"8457","ENSG00000083635"
"8458","ENSG00000133114"
"8459","ENSG00000188342"
"8460","ENSG00000133112"
"8461","ENSG00000273149"
"8462","ENSG00000170919"
"8463","ENSG00000228886"
"8464","ENSG00000174032"
"8465","ENSG00000136152"
"8466","ENSG00000215475"
"8467","ENSG00000123200"
"8468","ENSG00000136167"
"8469","ENSG00000240767"
"8470","ENSG00000136141"
"8471","ENSG00000139684"
"8472","ENSG00000260388"
"8473","ENSG00000136143"
"8474","ENSG00000136159"
"8475","ENSG00000136146"
"8476","ENSG00000136156"
"8477","ENSG00000139687"
"8478","ENSG00000136161"
"8479","ENSG00000152207"
"8480","ENSG00000275202"
"8481","ENSG00000102531"
"8482","ENSG00000201662"
"8483","ENSG00000102543"
"8484","ENSG00000102547"
"8485","ENSG00000136169"
"8486","ENSG00000136147"
"8487","ENSG00000136144"
"8488","ENSG00000152213"
"8489","ENSG00000123179"
"8490","ENSG00000102753"
"8491","ENSG00000123178"
"8492","ENSG00000231607"
"8493","ENSG00000204977"
"8494","ENSG00000176124"
"8495","ENSG00000186047"
"8496","ENSG00000237152"
"8497","ENSG00000233672"
"8498","ENSG00000136104"
"8499","ENSG00000102786"
"8500","ENSG00000236778"
"8501","ENSG00000139668"
"8502","ENSG00000224451"
"8503","ENSG00000123191"
"8504","ENSG00000253710"
"8505","ENSG00000253797"
"8506","ENSG00000136098"
"8507","ENSG00000243406"
"8508","ENSG00000136114"
"8509","ENSG00000136100"
"8510","ENSG00000136108"
"8511","ENSG00000250299"
"8512","ENSG00000139675"
